processed_text,vader_sentiment
"['ramah', 'cepat']",positif
"['order', 'cepat', 'antar', 'cepat', 'mantap', 'maxim']",positif
"['kakak', 'sangat', 'ramah', 'enk', 'ajak', 'ngobrol', 'jdx', 'gak', 'rasa', 'udh', 'nyampek', 'tempat', 'tuju']",positif
"['baik', 'mud']",positif
"['baik', 'murah']",positif
"['baik', 'mapsnyapemesanan', 'rute']",positif
"['murah', 'cepat', 'moga', 'depan', 'lokasi', 'gps', 'lebih', 'tepat', 'lebih', 'gampang', 'guna']",positif
"['sangat', 'nyaman']",positif
"['bapak', 'nya', 'ramahbaik', 'banget']",positif
"['jalan', 'aman']",positif
"['sangat', 'baik']",positif
"['nyaman', 'aman']",positif
['terimakasih'],positif
"['makasih', 'bank']",positif
"['terima', 'kasih']",positif
['mantap'],positif
"['terimakasih', 'aplikasi', 'sangat', 'bantu', 'pergi']",positif
"['drivernya', 'ramah', 'baik']",positif
"['driver', 'nya', 'ramah', 'baik']",positif
"['om', 'nya', 'baik', 'ramah']",positif
"['rama', 'baik', 'sipp', 'lh', 'inti']",positif
['baik'],positif
"['driver', 'ramah', 'baik']",positif
"['good', 'job']",positif
['bagus'],positif
"['maxim', 'bagus', 'cepat', 'melaksanakn', 'order']",positif
['bagus'],positif
"['sangat', 'baik', 'sekali', 'costumer', 'service']",positif
"['ramah', 'baik']",positif
['puas'],positif
"['order', 'penuh', 'tony', 'karyanto', 'motorcycle', 'warna', 'biru', 'muda', 'nopol', 'kugc', 'terima', 'kasih', 'atas', 'jalan', 'rating']",positif
"['cara', 'bawa', 'mobil', 'kurang', 'enak']",positif
"['sangat', 'mudah', 'mantap']",positif
['baik'],positif
"['sangat', 'ramah']",positif
['baik'],positif
"['drivernya', 'ramah', 'jalan', 'senang', 'sukses', 'buat', 'semua', 'driver', 'maxim', 'kantor', 'pusat', 'maxim', 'moga', 'jaya', 'selalu', 'amiiin']",positif
"['mohon', 'bgt', 'biar', 'map', 'jadi', 'tampil', 'satelit', 'enggak', 'lebih', 'diupdate', 'sering', 'banget', 'titik', 'tuju', 'map', 'maxim', 'jadi', 'bolak', 'balik', 'gmaps', 'biar', 'nyocokin', 'titik']",negatif
"['sagat', 'baik']",positif
"['sangat', 'baik']",positif
"['antar', 'baik']",positif
['good'],positif
"['terima', 'kasih', 'bg']",positif
"['ramah', 'sekali', 'terima', 'kasih', 'pak', 'sehat', 'selalu']",positif
"['sangat', 'baik']",positif
['bagus'],positif
"['good', 'job']",positif
"['alhamdulillah', 'ketemu', 'supir', 'ramah', 'baik', 'sopan', 'semangat', 'terus', 'bapak']",positif
['bagus'],positif
"['ini', 'tiap', 'udah', 'top', 'up', 'e', 'wallet', 'kaspro', 'nya', 'saldo', 'nya', 'masuk', 'pdhl', 'kemarin', 'top', 'up', 'tidakk', 'sedikit', 'saldo', 'nya', 'masuk', 'dong', 'saldo', 'dikembaliin', 'kalo', 'mmng', 'masuk', 'saldo', 'non', 'tunai']",positif
['mantap'],positif
['nice'],positif
"['mobil', 'bersih', 'wangi']",positif
"['udh', 'bagus', 'muerahhhh', 'pol', 'sayang', 'udh', 'x', 'naik', 'mobil', 'yg', 'tb', 'harga', 'gk', 'sesuai', 'aplikasi', 'driver', 'nya', 'bilang', 'naik', 'tarif', 'mobil', 'maxim', 'nya', 'gk', 'info']",positif
"['kasih', 'gacor', 'min', 'driver']",positif
"['terimakasih', 'bgsemangatt', 'kerja']",positif
"['baik', 'ramah', 'makasih', 'om']",positif
"['keren', 'banget']",positif
"['sangat', 'baik']",positif
"['cepat', 'murah', 'recomend', 'banget']",positif
"['driver', 'nya', 'baik']",positif
"['sangat', 'baik']",positif
"['sangat', 'bantu']",positif
"['alkhamdulillah', 'puas']",positif
"['bagus', 'sih']",positif
"['thnk', 'you']",positif
['bagus'],positif
"['maxim', 'sangat', 'bagus', 'murah', 'aman', 'jalan']",positif
"['layan', 'sangat', 'baik']",positif
"['suka', 'suka', 'nyamenguji', 'sabar', 'hadap', 'bagai', 'macam', 'karakter', 'orangthanks', 'udah', 'kasih', 'alam']",positif
"['sangat', 'bagus', 'layan']",positif
"['driver', 'baik', 'ramah', 'maxim', 'mantap']",positif
['bagus'],positif
"['sangat', 'baik', 'driverx']",positif
"['playanan', 'sangan', 'baik']",positif
"['sangat', 'baik']",positif
"['sangat', 'baikakan', 'saran', 'teman']",positif
"['tepat', 'waktu', 'ramah']",positif
"['sangat', 'bantu']",positif
"['layan', 'luarbiasa', 'layan', 'dgn', 'tulus', 'ramah']",positif
"['sangat', 'baik']",positif
"['good', 'job']",positif
['mantap'],positif
"['sangat', 'baik', 'ramah']",positif
"['alhamdulillah', 'dapet', 'driver', 'ramahlaris', 'manis', 'pak', 'doa', 'rameanak', 'antar']",positif
['keren'],positif
['mantap'],positif
"['sangat', 'bantu']",positif
['bagus'],positif
"['kang', 'ujang', 'ujang', 'mantap']",positif
"['mantap', 'driver']",positif
"['sangat', 'bantu', 'sekali', 'orang', 'baik']",positif
"['terima', 'kasih', 'om', 'nya', 'ramah', 'respon']",positif
"['driver', 'nya', 'ramah', 'ramah']",positif
"['drivernya', 'baik']",positif
"['sangat', 'bantu']",positif
['nice'],positif
['mantap'],positif
['good'],positif
['semangat'],positif
"['sangat', 'puas']",positif
['good'],positif
"['abg', 'maxim', 'nya', 'asik', 'sih']",positif
"['nice', 'good']",positif
"['supir', 'nya', 'baik']",positif
"['operator', 'drivernya', 'tepat', 'waktu', 'terima', 'kasih', 'maxim']",positif
"['mantap', 'layan', 'nya', 'muas']",positif
['bagus'],positif
"['ramahbaik', 'mas', 'nya']",positif
"['drivernya', 'wangi', 'ganteng', 'hehe']",positif
"['sangat', 'mudah', 'responnya', 'cepat']",positif
"['mantap', 'orang', 'nya', 'asih', 'jos', 'poko']",positif
"['order', 'penuh', 'dini', 'ramadhan', 'motorcycle', 'warna', 'kuning', 'hitam', 'nopol', 'bmabi', 'terima', 'kasih', 'atas', 'jalan', 'rating']",positif
['mantap'],positif
['mantap'],positif
"['baik', 'banget', 'top', 'dech']",positif
"['driver', 'ramah']",positif
"['good', 'job', 'gaesss']",positif
"['layan', 'ramah', 'bagus', 'murah', 'tetap', 'maksimal']",positif
['mantap'],positif
"['sangat', 'nyaman']",positif
"['sangat', 'baik']",positif
"['layan', 'bagus']",positif
['baik'],positif
"['suka', 'banget', 'banyak', 'promonya', 'maaf', 'min', 'mau', 'tanya', 'promo', 'rb', 'pakai', 'buat', 'bayar', 'maxim', 'kan']",positif
['baik'],positif
"['maxim', 'drivernya', 'okee', 'mantap']",positif
"['baik', 'yg', 'g', 'punya', 'mtr']",positif
"['riky', 'rikardo', 'hulu', 'semangat', 'buat', 'bpknya']",positif
"['sangat', 'bagus', 'tepat', 'waktu']",positif
"['oke', 'mantap']",positif
"['sangat', 'bagus']",positif
"['sangat', 'bagus']",positif
"['driver', 'nya', 'ramahbaik']",positif
"['abang', 'baik', 'sopan']",positif
"['sangat', 'bagus']",positif
"['ramah', 'top', 'driver']",positif
"['drivernya', 'baik', 'bgt', 'ramah', 'mobil', 'bersih', 'wangi', 'anak', 'mobil', 'dipasangin', 'lagu', 'cocomelon', 'jga', 'pokok', 'best', 'deh']",positif
['baik'],positif
"['sopir', 'ramah', 'penuh', 'sukacita']",positif
['mantap'],positif
['ramah'],positif
"['driver', 'ramah', 'sangat', 'baik']",positif
['baik'],positif
"['ramah', 'sopan']",positif
"['ramah', 'drivernya']",positif
"['dtg', 'tepat', 'waktu', 'driver', 'rapi']",positif
"['baik', 'perlu', 'nyaman', 'pakai']",positif
"['sangat', 'bagus']",positif
"['sangat', 'baik']",positif
"['aplikasi', 'sangat', 'baik', 'bagus', 'angkut', 'umum']",positif
"['kemudi', 'kendara', 'motor', 'aman']",positif
"['baik', 'tepat', 'waktusmoga', 'sllu', 'amanah']",positif
['aman'],positif
['bagus'],positif
"['kurir', 'ramah', 'mantap']",positif
['bagus'],positif
"['bagus', 'cpat']",positif
['mantap'],positif
"['driver', 'ramah']",positif
"['bagusssss', 'terima', 'kasih', 'erti']",positif
['baik'],positif
"['driver', 'ramah']",positif
['mantap'],positif
"['ramah', 'sllu', 'sehat', 'bapak', 'ojol']",positif
"['sangat', 'bagus', 'cepat']",positif
"['mantap', 'sekali', 'murah', 'riah', 'sajaa', 'senang']",positif
['mantap'],positif
"['mantap', 'cepat', 'respon']",positif
"['maksimal', 'mantap']",positif
['terimakasih'],positif
['oke'],positif
"['tiba', 'wandi', 'tosin', 'motorcycle', 'warna', 'merah', 'nopol', 'dme', 'selamat', 'nikmat', 'jalan', 'rating']",positif
"['sangat', 'baik']",positif
"['baik', 'ramah']",positif
"['top', 'deh']",positif
['good'],positif
"['layan', 'bagus']",positif
"['layan', 'baik']",positif
"['aman', 'cepet', 'percaya']",positif
['bagus'],positif
['mksih'],positif
['bagus'],positif
"['ramah', 'sekali', 'abang', 'nya']",positif
"['sangat', 'baik']",positif
"['terima', 'kasih', 'om', 'sukses', 'selalu', 'yach', 'om']",positif
"['baik', 'tampil', 'map', 'mode', 'satelit', 'google']",positif
"['rama', 'nyaman']",positif
"['layan', 'maxim', 'oke']",positif
"['hatihati', 'bawa', 'kendara', 'terimakasih', 'pa']",positif
"['sangat', 'bagus']",positif
"['the', 'best']",positif
"['maxim', 'baik', 'mau', 'nungguramah', 'sopan']",positif
"['ramah', 'sopan']",positif
['bagus'],positif
"['bagus', 'sekali']",positif
"['makasih', 'bg']",positif
['top'],positif
"['sumpah', 'termksh', 'maxim', 'murah', 'riah', 'driveey', 'jg', 'ramah', 'peethnkn', 'kak', 'soaly', 'orang', 'desa', 'terbntu', 'dgn', 'adany', 'maxim', 'kalau', 'ad', 'bntng', 'kasih', 'bntng', 'trmksh', 'maxim', 'orng', 'desa', 'sngt', 'terbntu', 'samping', 'it', 'hargay', 'jg', 'murah', 'pas', 'buat', 'kalang', 'orang', 'miskin', 'kayak', 'aku', 'tmksh', 'maxim', 'moga', 'jaya']",positif
['good'],positif
"['ramah', 'baik']",positif
['good'],positif
['nyaman'],positif
"['baik', 'reting', 'nya', 'sama', 'ni', 'aku', 'orang', 'yg', 'jujur', 'kan', 'barang', 'orang', 'yg', 'harga', 'helm', 'semangat', 'murah', 'rezeki', 'pak']",positif
"['sangat', 'baik', 'jalan']",positif
['bagus'],positif
"['rekomendasi', 'sangat', 'bagus']",positif
"['makasih', 'mas', 'layan', 'aku', 'kasih', 'bintang']",positif
"['terima', 'kasih', 'banyak', 'sopir', 'nya', 'ramah']",positif
"['bagusmemudah', 'kan', 'urus']",positif
"['terimakasih', 'driver']",positif
"['bapak', 'maximnya', 'ramah']",positif
"['baik', 'bangetpesanan', 'selamat']",positif
['mantap'],positif
['bagus'],positif
"['order', 'penuh', 'anjar', 'rahmat', 'santosa', 'motorcycle', 'warna', 'merah', 'nopol', 'fubq', 'terima', 'kasih', 'atas', 'jalan', 'rating']",positif
"['sangat', 'baik']",positif
['terimakasih'],positif
"['abng', 'nya', 'ramah', 'baik']",positif
['baik'],positif
"['mud', 'ramah', 'baik']",positif
"['senang', 'sekali', 'ad', 'aplikasi', 'maxim', 'sangat', 'bantu', 'drivernya', 'sangat', 'baik', 'ramah', 'n', 'cepat', 'mksh']",positif
"['alhamdulillah', 'kurir', 'baik', 'banget']",positif
['baik'],positif
['rekomended'],positif
"['baikk', 'ih', 'tadi', 'slah', 'klik', 'jmpol', 'kbawah', 'maaf']",negatif
"['sangat', 'bantu', 'harga', 'jangkau']",positif
['baik'],positif
"['layan', 'nya', 'baik', 'ramah']",positif
"['alhamdulillahpertama', 'kali', 'pakai', 'langsung', 'puas', 'insya', 'allah', 'selalu', 'pakai']",positif
"['okdriver', 'ramah']",positif
"['titip', 'map', 'sering', 'mleset']",negatif
['bagus'],positif
"['ramah', 'sopan']",positif
"['izin', 'min', 'driver', 'maxim', 'sampai', 'masuk', 'banyak', 'sekali', 'guna', 'transportasi', 'online', 'khusus', 'nya', 'ojek', 'online', 'yg', 'guna', 'maxim', 'ongkos', 'yg', 'sahabat', 'sayang', 'maps', 'nya', 'kurang', 'detail', 'lengkap', 'mungkin', 'utama', 'lebih', 'baik', 'segi', 'akurat', 'maps', 'nya', 'lebih', 'lengkap', 'detail', 'karna', 'banyak', 'sekali', 'guna', 'transportasi', 'apk', 'pindah', 'guna', 'maxim', 'halang', 'titik', 'tuju', 'yg', 'sulit', 'temu']",positif
"['aplikasi', 'mantap', 'dah', 'drivernya', 'cepet', 'nyampe']",positif
['baik'],positif
['mantap'],positif
"['ramah', 'cepat']",positif
"['nice', 'driver']",positif
['baik'],positif
"['mantap', 'layan']",positif
"['drivernya', 'bagus']",positif
['baik'],positif
"['layan', 'baik']",positif
['ramah'],positif
['ramah'],positif
['baik'],positif
"['bayar', 'non', 'tunai', 'mudah', 'terima', 'kasih']",positif
"['terima', 'kasih', 'antri', 'sampe', 'tuju']",positif
"['terimaksih', 'banyak', 'sukses', 'selalu']",positif
['mantap'],positif
"['layan', 'baikramah']",positif
['baik'],positif
"['sangat', 'ramah']",positif
"['thanks', 'bank']",positif
['oke'],positif
"['antar', 'cepat', 'aman', 'terimakasih', 'abng', 'maxim', 'moga', 'sehat', 'selalu', 'sukses']",positif
"['terima', 'kasihsemoga', 'makin', 'bagus', 'dalampelayanannya']",positif
"['mengunninstal', 'apk', 'penyalahgunaan', 'data', 'privasimaka', 'bukan']",negatif
"['terimakasih', 'pak']",positif
['good'],positif
['baik'],positif
"['kemudi', 'ramah', 'jalan', 'aman']",positif
"['sangat', 'bantu']",positif
"['makasih', 'kak']",positif
"['layan', 'ramah']",positif
"['drivernya', 'baik', 'ramah', 'jemput', 'cepat', 'tepat']",positif
"['aman', 'nyaman']",positif
"['sangat', 'bagus']",positif
"['makasih', 'banyak', 'mas']",positif
"['driver', 'good', 'jobs']",positif
['bagus'],positif
"['sangat', 'bagus']",positif
"['maxim', 'oke']",positif
"['good', 'job']",positif
"['very', 'good']",positif
"['sangat', 'bantu']",positif
"['makasihmas', 'nya', 'sangat', 'amanah']",positif
"['sangat', 'senang']",positif
"['keren', 'aplikasi', 'tq', 'sdah', 'jadi', 'solusi', 'transportasi', 'online', 'yg', 'sahabat']",positif
"['aplikasi', 'sangat', 'manfaat', 'driver', 'sangat', 'cepat', 'jemput', 'penumpangaplikasi', 'nya', 'sangat', 'baguss', 'maps', 'nya', 'mudah', 'cari', 'lokasi', 'titik', 'jemput', 'titik', 'antar', 'harga', 'murah', 'manteps', 'driver', 'maxim', 'ramah', 'ramah']",positif
"['terima', 'ksh', 'bang', 'driver', 'maxim']",positif
"['kerja', 'bagusharga', 'murah']",positif
"['abang', 'nya', 'baik', 'banget']",positif
['mantap'],positif
['bagus'],positif
"['baik', 'ramah']",positif
['bagus'],positif
"['sy', 'salah', 'jalan']",negatif
"['sangat', 'baik']",positif
"['sangat', 'baik']",positif
"['sangat', 'bantu']",positif
['mantap'],positif
"['dreiver', 'baik']",positif
['ramah'],positif
"['semangat', 'bapak']",positif
"['maxom', 'os', 'the', 'best', 'layan', 'cpat', 'aman', 'nyaman']",positif
"['nyaman', 'cepat', 'sampe', 'tuju']",positif
"['sangat', 'baiksangat', 'ramahsopan', 'baik', 'driver', 'nya']",positif
"['sangat', 'puas', 'ramah', 'ojek']",positif
"['good', 'job']",positif
"['baik', 'ramah', 'cekat', 'percaya']",positif
['nyaman'],positif
"['layan', 'bagus']",positif
"['lumayan', 'cuma', 'banyak', 'kurang']",positif
"['layan', 'sangat', 'baik']",positif
"['bagus', 'nyaman']",positif
"['kemudi', 'ramah']",positif
['ramah'],positif
"['jooss', 'mantap']",positif
"['bertanggungjawab', 'drivernya']",positif
"['sip', 'orang', 'nya', 'ramah']",positif
"['good', 'job']",positif
"['supir', 'baik', 'ramah', 'sip']",positif
"['terima', 'kasih', 'layan', 'baicepat', 'jemput', 'tetap', 'semangat', 'salam', 'satu', 'aspal']",positif
['oke'],positif
['mantap'],positif
"['keren', 'supirnya', 'ramah']",positif
"['mantap', 'dah']",positif
['baik'],positif
"['driver', 'baik', 'ramah', 'sopan']",positif
['good'],positif
"['sangat', 'baik', 'sekali']",positif
"['sangat', 'bantu', 'antar', 'barang']",positif
"['sangat', 'bantu']",positif
"['terimakasih', 'percaya']",positif
"['mantab', 'terimakasih', 'atas', 'bantuannyasangat', 'amanah']",positif
['nyaman'],positif
"['bagus', 'cepat']",positif
"['bapak', 'baik', 'bgtttttt', 'sehat', 'terus', 'pakk']",positif
"['trimakasih', 'bnyk', 'atas', 'kerja', 'smanya', 'yg', 'baik', 'jg', 'cekat', 'smoga', 'berkah', 'barokah', 'buat', 'smua', 'good', 'job']",positif
"['draver', 'oke']",positif
['bagus'],positif
['mantap'],positif
"['mas', 'nyambung', 'ajak', 'ngobrol']",positif
"['sangat', 'suka', 'aplikasi']",positif
['bagus'],positif
"['sangat', 'baik']",positif
"['mas', 'driver', 'nya', 'baik', 'pol', 'ramahhh', 'sehat', 'mas', 'semiga', 'lancar', 'rejekinya']",positif
['good'],positif
"['bagus', 'sekali', 'cepat']",positif
"['top', 'up', 'kaspro', 'gak', 'masuk', 'sial']",negatif
"['sangat', 'senang', 'guna', 'maxim', 'orgnya', 'baik', 'semua', 'tdk', 'kecewa', 'tumpang']",positif
"['sangat', 'bagus']",positif
['mantap'],positif
['bagus'],positif
"['baik', 'drivernya', 'maaf', 'tas', 'obat', 'dokter', 'tinggal', 'dibegasi']",positif
"['terima', 'kasih']",positif
"['ramah', 'tamah', 'kemudi', 'nya']",positif
"['driver', 'na', 'baik']",positif
['best'],positif
['bagus'],positif
"['terima', 'kasih']",positif
"['ramahon', 'timethe', 'best', 'driver', 'nya']",positif
"['ramah', 'paling', 'tau', 'jalan', 'banget', 'ngobrolnya', 'asyik']",positif
"['terimakasih', 'pak']",positif
"['sangat', 'puas']",positif
"['sopan', 'baik', 'antar']",positif
"['mohon', 'konfirmasi', 'bayar', 'tunai', 'nominal', 'aplikasi', 'driver', 'konsumen', 'harga', 'beda', 'baik', 'rugi', 'salah', 'satu']",positif
['bagus'],positif
"['driver', 'nya', 'ramah']",positif
"['cepat', 'aman']",positif
['baik'],positif
"['baik', 'maxinya']",positif
['mantap'],positif
"['antar', 'cepat', 'corndog', 'nya', 'enak', 'rekomend', 'buat', 'order']",positif
['oke'],positif
"['ramah', 'sopan']",positif
['baik'],positif
"['sangat', 'ramah']",positif
"['maaf', 'sy', 'salah', 'alamat']",negatif
"['sangat', 'baik']",positif
"['terima', 'kasih', 'atas', 'erti', 'bpk', 'ojol']",positif
['bagus'],positif
"['terima', 'kasih']",positif
"['sangat', 'ramah']",positif
"['suka', 'driver', 'sangat', 'sigap']",positif
['baik'],positif
['baik'],positif
"['bagus', 'nunggu', 'nya', 'lama']",positif
['baik'],positif
"['driver', 'ramah']",positif
['bagus'],positif
"['baik', 'bagus']",positif
['bagus'],positif
['oke'],positif
"['baik', 'sistem', 'bayar', 'non', 'tunai', 'maxim', 'walet', 'kaspro', 'karna', 'sering', 'error', 'kasihan', 'sama', 'driver', 'nya', 'konsumen', 'pasang', 'e', 'wallet', 'biar', 'mudah', 'nyata', 'malah', 'sulit', 'driver', 'karna', 'e', 'wallet', 'sering', 'error']",negatif
['mantap'],positif
"['thank', 'tuju', 'dgn', 'selamat', 'nyaman']",positif
"['sangat', 'ramah']",positif
['bagus'],positif
"['baik', 'ramah']",positif
"['sangat', 'baik']",positif
['waw'],positif
"['alhmdllh', 'drivernya', 'tepat', 'waktu', 'ramahsopan', 'kpd', 'konsumen']",positif
['mantap'],positif
['oke'],positif
"['cepat', 'aman']",positif
"['sangat', 'ramah']",positif
"['suka', 'layan', 'nya']",positif
"['sulit', 'dapat', 'kendara', 'kalau', 'rute', 'pendek']",negatif
"['mud', 'sangat', 'ramah']",positif
"['ramah', 'konsumen']",positif
['baik'],positif
['ramah'],positif
"['kemudi', 'sangat', 'ramahsmoga', 'd', 'lncarkn', 'rezekinyasmngt', 'trus', 'pk']",positif
['baik'],positif
"['driver', 'ramah', 'sopan']",positif
"['enak', 'ajak', 'bicara']",positif
"['kirim', 'cepat', 'ramah']",positif
['baik'],positif
"['baik', 'mantap']",positif
['mantap'],positif
"['alhamdulillah', 'pak', 'sopir', 'baik', 'sopan']",positif
['baik'],positif
"['sangat', 'baik']",positif
"['layan', 'bagus']",positif
"['baik', 'ramah', 'drivernya']",positif
['mantap'],positif
['responsip'],positif
"['layan', 'baik']",positif
['keren'],positif
"['driver', 'mantap', 'cekat', 'dpt', 'order', 'lngsng', 'wuuzzz', 'nyamle']",positif
"['sangat', 'puas']",positif
"['baik', 'sabar', 'bgt', 'driver', 'nya', 'mksh', 'banyak', 'kak']",positif
"['terima', 'kasih', 'bapak', 'baik']",positif
"['layan', 'sangat', 'baik', 'terimakasih', 'pak']",positif
"['trima', 'kasih']",positif
"['semua', 'terimakasih']",positif
"['sangat', 'ramah']",positif
